Center Lat,Min Lat,Max Lat,Center Lon,Min Lon,Max Lon,row index (1-based),column index (1-based)
41.65895,41.60338,41.71452,-114.57306,-114.64745,-114.49869,23,112
41.64990,41.59434,41.70547,-114.42432,-114.49869,-114.34997,23,113
41.64066,41.58511,41.69621,-114.27562,-114.34997,-114.20129,23,114
41.63120,41.57566,41.68675,-114.12697,-114.20129,-114.05267,23,115
41.62154,41.56601,41.67708,-113.97836,-114.05267,-113.90408,23,116
41.61167,41.55615,41.66720,-113.82980,-113.90408,-113.75555,23,117
41.60160,41.54608,41.65712,-113.68130,-113.75555,-113.60707,23,118
41.59131,41.53581,41.64682,-113.53284,-113.60707,-113.45863,23,119
41.58083,41.52534,41.63633,-113.38443,-113.45863,-113.31026,23,120
41.57014,41.51466,41.62563,-113.23608,-113.31026,-113.16193,23,121
41.55924,41.50377,41.61472,-113.08778,-113.16193,-113.01366,23,122
41.54814,41.49268,41.60360,-112.93954,-113.01366,-112.86545,23,123
41.53683,41.48138,41.59229,-112.79135,-112.86545,-112.71729,23,124
41.52532,41.46988,41.58076,-112.64322,-112.71729,-112.56918,23,125
41.51360,41.45817,41.56903,-112.49515,-112.56918,-112.42113,23,126
41.50168,41.44626,41.55710,-112.34712,-112.42113,-112.27314,23,127
41.48955,41.43415,41.54496,-112.19916,-112.27314,-112.12521,23,128
41.47722,41.42183,41.53262,-112.05127,-112.12521,-111.97735,23,129
41.46468,41.40931,41.52007,-111.90343,-111.97735,-111.82954,23,130
41.45194,41.39658,41.50731,-111.75565,-111.82954,-111.68179,23,131
41.43900,41.38365,41.49436,-111.60794,-111.68179,-111.53412,23,132
41.42585,41.37052,41.48120,-111.46030,-111.53412,-111.38651,23,133
41.41250,41.35718,41.46783,-111.31271,-111.38651,-111.23895,23,134
41.39895,41.34364,41.45426,-111.16519,-111.23895,-111.09148,23,135
41.38519,41.32990,41.44050,-111.01776,-111.09148,-110.94406,23,136
41.37122,41.31594,41.42652,-110.87036,-110.94406,-110.79671,23,137
41.35707,41.30179,41.41234,-110.72305,-110.79671,-110.64944,23,138
41.34269,41.28744,41.39795,-110.57582,-110.64944,-110.50224,23,139
41.32812,41.27288,41.38337,-110.42865,-110.50224,-110.35510,23,140
41.31335,41.25813,41.36859,-110.28156,-110.35510,-110.20804,23,141
41.29837,41.24316,41.35359,-110.13452,-110.20804,-110.06105,23,142
41.28320,41.22800,41.33840,-109.98758,-110.06105,-109.91414,23,143
41.26781,41.21263,41.32300,-109.84070,-109.91414,-109.76730,23,144
41.25222,41.19706,41.30740,-109.69389,-109.76730,-109.62053,23,145
41.23644,41.18129,41.29160,-109.54716,-109.62053,-109.47384,23,146
41.22046,41.16532,41.27560,-109.40051,-109.47384,-109.32722,23,147
41.20427,41.14915,41.25940,-109.25394,-109.32722,-109.18069,23,148
41.18788,41.13278,41.24298,-109.10745,-109.18069,-109.03425,23,149
41.17129,41.11620,41.22638,-108.96104,-109.03425,-108.88788,23,150
41.15449,41.09942,41.20957,-108.81471,-108.88788,-108.74158,23,151
41.13750,41.08245,41.19256,-108.66846,-108.74158,-108.59538,23,152
41.91264,41.85692,41.96836,-124.29596,-124.37083,-124.22107,24,47
41.91712,41.86140,41.97285,-124.14618,-124.22107,-124.07129,24,48
41.92140,41.86567,41.97713,-123.99640,-124.07129,-123.92149,24,49
41.92546,41.86973,41.98120,-123.84659,-123.92149,-123.77168,24,50
41.92932,41.87359,41.98506,-123.69676,-123.77168,-123.62183,24,51
41.93297,41.87723,41.98872,-123.54691,-123.62183,-123.47197,24,52
41.93642,41.88067,41.99216,-123.39703,-123.47197,-123.32210,24,53
41.93966,41.88391,41.99541,-123.24716,-123.32210,-123.17221,24,54
41.94268,41.88694,41.99844,-123.09726,-123.17221,-123.02230,24,55
41.94550,41.88975,42.00125,-122.94734,-123.02230,-122.87238,24,56
41.94810,41.89235,42.00386,-122.79742,-122.87238,-122.72245,24,57
41.95050,41.89475,42.00627,-122.64748,-122.72245,-122.57250,24,58
41.95270,41.89694,42.00846,-122.49753,-122.57250,-122.42255,24,59
41.95467,41.89891,42.01044,-122.34756,-122.42255,-122.27258,24,60
41.95644,41.90068,42.01222,-122.19759,-122.27258,-122.12260,24,61
41.95800,41.90224,42.01378,-122.04761,-122.12260,-121.97261,24,62
41.95937,41.90360,42.01514,-121.89761,-121.97261,-121.82262,24,63
41.96051,41.90475,42.01629,-121.74762,-121.82262,-121.67262,24,64
41.96144,41.90568,42.01722,-121.59763,-121.67262,-121.52263,24,65
41.96218,41.90641,42.01795,-121.44763,-121.52263,-121.37262,24,66
41.96269,41.90693,42.01846,-121.29761,-121.37262,-121.22261,24,67
41.96301,41.90724,42.01879,-121.14761,-121.22261,-121.07260,24,68
41.96311,41.90734,42.01888,-120.99759,-121.07260,-120.92259,24,69
41.96300,41.90723,42.01878,-120.84760,-120.92259,-120.77258,24,70
41.96268,41.90692,42.01846,-120.69757,-120.77258,-120.62257,24,71
41.96215,41.90639,42.01793,-120.54758,-120.62257,-120.47257,24,72
41.96142,41.90566,42.01720,-120.39757,-120.47257,-120.32256,24,73
41.96048,41.90471,42.01625,-120.24756,-120.32256,-120.17256,24,74
41.95932,41.90356,42.01510,-120.09756,-120.17256,-120.02258,24,75
41.95796,41.90220,42.01373,-119.94759,-120.02258,-119.87260,24,76
41.95640,41.90064,42.01217,-119.79761,-119.87260,-119.72262,24,77
41.95462,41.89886,42.01038,-119.64763,-119.72262,-119.57265,24,78
41.95262,41.89686,42.00839,-119.49768,-119.57265,-119.42270,24,79
41.95043,41.89467,42.00619,-119.34772,-119.42270,-119.27275,24,80
41.94802,41.89227,42.00379,-119.19778,-119.27275,-119.12282,24,81
41.94542,41.88966,42.00117,-119.04785,-119.12282,-118.97289,24,82
41.94258,41.88684,41.99834,-118.89793,-118.97289,-118.82299,24,83
41.93955,41.88381,41.99531,-118.74805,-118.82299,-118.67310,24,84
41.93631,41.88057,41.99206,-118.59814,-118.67310,-118.52322,24,85
41.93286,41.87713,41.98861,-118.44829,-118.52322,-118.37336,24,86
41.92921,41.87347,41.98495,-118.29843,-118.37336,-118.22352,24,87
41.92534,41.86961,41.98108,-118.14861,-118.22352,-118.07370,24,88
41.92125,41.86553,41.97699,-117.99879,-118.07370,-117.92390,24,89
41.91698,41.86126,41.97271,-117.84900,-117.92390,-117.77412,24,90
41.91248,41.85676,41.96821,-117.69925,-117.77412,-117.62437,24,91
41.90778,41.85207,41.96350,-117.54950,-117.62437,-117.47464,24,92
41.90287,41.84717,41.95859,-117.39978,-117.47464,-117.32494,24,93
41.89776,41.84205,41.95347,-117.25009,-117.32494,-117.17525,24,94
41.89243,41.83674,41.94814,-117.10042,-117.17525,-117.02560,24,95
41.88689,41.83120,41.94259,-116.95078,-117.02560,-116.87597,24,96
41.88115,41.82547,41.93684,-116.80116,-116.87597,-116.72637,24,97
41.87520,41.81952,41.93089,-116.65158,-116.72637,-116.57681,24,98
41.86905,41.81337,41.92473,-116.50203,-116.57681,-116.42727,24,99
41.86268,41.80701,41.91836,-116.35251,-116.42727,-116.27776,24,100
41.85611,41.80045,41.91178,-116.20302,-116.27776,-116.12829,24,101
41.84932,41.79367,41.90499,-116.05356,-116.12829,-115.97885,24,102
41.84234,41.78669,41.89799,-115.90414,-115.97885,-115.82945,24,103
41.83514,41.77950,41.89079,-115.75476,-115.82945,-115.68008,24,104
41.82774,41.77210,41.88338,-115.60541,-115.68008,-115.53075,24,105
41.82012,41.76449,41.87576,-115.45609,-115.53075,-115.38145,24,106
41.81231,41.75669,41.86793,-115.30682,-115.38145,-115.23221,24,107
41.80427,41.74867,41.85989,-115.15759,-115.23221,-115.08299,24,108
41.79605,41.74044,41.85166,-115.00839,-115.08299,-114.93382,24,109
41.78760,41.73201,41.84320,-114.85925,-114.93382,-114.78470,24,110
41.77896,41.72337,41.83455,-114.71014,-114.78470,-114.63560,24,111
41.77009,41.71452,41.82568,-114.56107,-114.63560,-114.48656,24,112
41.76104,41.70547,41.81661,-114.41205,-114.48656,-114.33756,24,113
41.75177,41.69621,41.80734,-114.26308,-114.33756,-114.18861,24,114
41.74229,41.68675,41.79785,-114.11415,-114.18861,-114.03971,24,115
41.73262,41.67708,41.78816,-113.96527,-114.03971,-113.89085,24,116
41.72272,41.66720,41.77826,-113.81644,-113.89085,-113.74205,24,117
41.71264,41.65712,41.76816,-113.66766,-113.74205,-113.59329,24,118
41.70233,41.64682,41.75785,-113.51892,-113.59329,-113.44459,24,119
41.69183,41.63633,41.74733,-113.37025,-113.44459,-113.29594,24,120
41.68112,41.62563,41.73661,-113.22162,-113.29594,-113.14734,24,121
41.67020,41.61472,41.72568,-113.07306,-113.14734,-112.99879,24,122
41.65907,41.60360,41.71455,-112.92453,-112.99879,-112.85030,24,123
41.64774,41.59229,41.70320,-112.77608,-112.85030,-112.70187,24,124
41.63621,41.58076,41.69166,-112.62767,-112.70187,-112.55350,24,125
41.62446,41.56903,41.67990,-112.47932,-112.55350,-112.40518,24,126
41.61253,41.55710,41.66795,-112.33104,-112.40518,-112.25692,24,127
41.60037,41.54496,41.65578,-112.18280,-112.25692,-112.10872,24,128
41.58801,41.53262,41.64342,-112.03464,-112.10872,-111.96059,24,129
41.57545,41.52007,41.63084,-111.88654,-111.96059,-111.81252,24,130
41.56268,41.50731,41.61806,-111.73849,-111.81252,-111.66451,24,131
41.54972,41.49436,41.60508,-111.59052,-111.66451,-111.51656,24,132
41.53654,41.48120,41.59189,-111.44260,-111.51656,-111.36867,24,133
41.52317,41.46783,41.57851,-111.29474,-111.36867,-111.22085,24,134
41.50957,41.45426,41.56490,-111.14696,-111.22085,-111.07310,24,135
41.49580,41.44050,41.55111,-110.99924,-111.07310,-110.92542,24,136
41.48181,41.42652,41.53711,-110.85159,-110.92542,-110.77780,24,137
41.46761,41.41234,41.52290,-110.70401,-110.77780,-110.63026,24,138
41.45321,41.39795,41.50848,-110.55652,-110.63026,-110.48280,24,139
41.43861,41.38337,41.49387,-110.40907,-110.48280,-110.33539,24,140
41.42382,41.36859,41.47906,-110.26170,-110.33539,-110.18806,24,141
41.40881,41.35359,41.46403,-110.11441,-110.18806,-110.04080,24,142
41.39360,41.33840,41.44881,-109.96719,-110.04080,-109.89362,24,143
41.37819,41.32300,41.43338,-109.82005,-109.89362,-109.74652,24,144
41.36257,41.30740,41.41775,-109.67299,-109.74652,-109.59949,24,145
41.34675,41.29160,41.40192,-109.52600,-109.59949,-109.45255,24,146
41.33074,41.27560,41.38589,-109.37909,-109.45255,-109.30567,24,147
41.31452,41.25940,41.36965,-109.23225,-109.30567,-109.15888,24,148
41.29809,41.24298,41.35320,-109.08551,-109.15888,-109.01217,24,149
41.28148,41.22638,41.33657,-108.93883,-109.01217,-108.86553,24,150
41.26464,41.20957,41.31973,-108.79224,-108.86553,-108.71898,24,151
41.24762,41.19256,41.30268,-108.64572,-108.71898,-108.57251,24,152
42.02409,41.96836,42.07982,-124.30214,-124.37715,-124.22712,25,47
42.02858,41.97285,42.08431,-124.15210,-124.22712,-124.07706,25,48
42.03286,41.97713,42.08860,-124.00201,-124.07706,-123.92697,25,49
42.03694,41.98120,42.09269,-123.85193,-123.92697,-123.77687,25,50
42.04080,41.98506,42.09655,-123.70181,-123.77687,-123.62675,25,51
42.04446,41.98872,42.10021,-123.55170,-123.62675,-123.47662,25,52
42.04791,41.99216,42.10366,-123.40154,-123.47662,-123.32645,25,53
42.05116,41.99541,42.10692,-123.25137,-123.32645,-123.17628,25,54
42.05419,41.99844,42.10995,-123.10120,-123.17628,-123.02609,25,55
42.05701,42.00125,42.11278,-122.95099,-123.02609,-122.87589,25,56
42.05962,42.00386,42.11539,-122.80078,-122.87589,-122.72568,25,57
42.06203,42.00627,42.11780,-122.65057,-122.72568,-122.57545,25,58
42.06422,42.00846,42.12000,-122.50034,-122.57545,-122.42522,25,59
42.06621,42.01044,42.12198,-122.35010,-122.42522,-122.27496,25,60
42.06799,42.01222,42.12377,-122.19983,-122.27496,-122.12470,25,61
42.06955,42.01378,42.12533,-122.04958,-122.12470,-121.97444,25,62
42.07091,42.01514,42.12669,-121.89931,-121.97444,-121.82417,25,63
42.07206,42.01629,42.12784,-121.74902,-121.82417,-121.67389,25,64
42.07300,42.01722,42.12878,-121.59875,-121.67389,-121.52361,25,65
42.07373,42.01795,42.12951,-121.44846,-121.52361,-121.37331,25,66
42.07424,42.01846,42.13003,-121.29817,-121.37331,-121.22303,25,67
42.07457,42.01879,42.13034,-121.14789,-121.22303,-121.07274,25,68
42.07466,42.01888,42.13044,-120.99759,-121.07274,-120.92244,25,69
42.07455,42.01878,42.13033,-120.84729,-120.92244,-120.77215,25,70
42.07423,42.01846,42.13001,-120.69701,-120.77215,-120.62186,25,71
42.07371,42.01793,42.12949,-120.54672,-120.62186,-120.47158,25,72
42.07298,42.01720,42.12876,-120.39644,-120.47158,-120.32130,25,73
42.07203,42.01625,42.12781,-120.24615,-120.32130,-120.17102,25,74
42.07087,42.01510,42.12665,-120.09589,-120.17102,-120.02075,25,75
42.06950,42.01373,42.12528,-119.94562,-120.02075,-119.87048,25,76
42.06793,42.01217,42.12371,-119.79535,-119.87048,-119.72022,25,77
42.06615,42.01038,42.12192,-119.64510,-119.72022,-119.56997,25,78
42.06415,42.00839,42.11993,-119.49484,-119.56997,-119.41973,25,79
42.06195,42.00619,42.11773,-119.34462,-119.41973,-119.26951,25,80
42.05955,42.00379,42.11532,-119.19440,-119.26951,-119.11929,25,81
42.05692,42.00117,42.11268,-119.04419,-119.11929,-118.96909,25,82
42.05410,41.99834,42.10986,-118.89398,-118.96909,-118.81889,25,83
42.05107,41.99531,42.10682,-118.74380,-118.81889,-118.66873,25,84
42.04781,41.99206,42.10357,-118.59366,-118.66873,-118.51858,25,85
42.04435,41.98861,42.10011,-118.44350,-118.51858,-118.36843,25,86
42.04069,41.98495,42.09644,-118.29337,-118.36843,-118.21831,25,87
42.03682,41.98108,42.09256,-118.14325,-118.21831,-118.06821,25,88
42.03273,41.97699,42.08847,-117.99316,-118.06821,-117.91814,25,89
42.02843,41.97271,42.08418,-117.84311,-117.91814,-117.76808,25,90
42.02394,41.96821,42.07967,-117.69305,-117.76808,-117.61804,25,91
42.01922,41.96350,42.07495,-117.54303,-117.61804,-117.46803,25,92
42.01431,41.95859,42.07003,-117.39304,-117.46803,-117.31805,25,93
42.00917,41.95347,42.06490,-117.24306,-117.31805,-117.16808,25,94
42.00384,41.94814,42.05955,-117.09311,-117.16808,-117.01815,25,95
41.99830,41.94259,42.05400,-116.94319,-117.01815,-116.86825,25,96
41.99253,41.93684,42.04824,-116.79330,-116.86825,-116.71837,25,97
41.98657,41.93089,42.04227,-116.64343,-116.71837,-116.56851,25,98
41.98041,41.92473,42.03610,-116.49359,-116.56851,-116.41870,25,99
41.97403,41.91836,42.02972,-116.34381,-116.41870,-116.26892,25,100
41.96745,41.91178,42.02312,-116.19403,-116.26892,-116.11916,25,101
41.96065,41.90499,42.01632,-116.04430,-116.11916,-115.96944,25,102
41.95365,41.89799,42.00931,-115.89459,-115.96944,-115.81976,25,103
41.94643,41.89079,42.00209,-115.74493,-115.81976,-115.67012,25,104
41.93901,41.88338,41.99466,-115.59531,-115.67012,-115.52052,25,105
41.93140,41.87576,41.98703,-115.44572,-115.52052,-115.37095,25,106
41.92355,41.86793,41.97919,-115.29617,-115.37095,-115.22142,25,107
41.91550,41.85989,41.97113,-115.14667,-115.22142,-115.07193,25,108
41.90726,41.85166,41.96288,-114.99719,-115.07193,-114.92248,25,109
41.89880,41.84320,41.95441,-114.84776,-114.92248,-114.77307,25,110
41.89014,41.83455,41.94574,-114.69838,-114.77307,-114.62371,25,111
41.88127,41.82568,41.93685,-114.54904,-114.62371,-114.47440,25,112
41.87218,41.81661,41.92777,-114.39975,-114.47440,-114.32512,25,113
41.86291,41.80734,41.91847,-114.25049,-114.32512,-114.17589,25,114
41.85341,41.79785,41.90897,-114.10129,-114.17589,-114.02671,25,115
41.84370,41.78816,41.89926,-113.95213,-114.02671,-113.87759,25,116
41.83380,41.77826,41.88934,-113.80304,-113.87759,-113.72851,25,117
41.82369,41.76816,41.87922,-113.65398,-113.72851,-113.57948,25,118
41.81337,41.75785,41.86889,-113.50497,-113.57948,-113.43050,25,119
41.80283,41.74733,41.85835,-113.35602,-113.43050,-113.28157,25,120
41.79210,41.73661,41.84760,-113.20712,-113.28157,-113.13270,25,121
41.78116,41.72568,41.83665,-113.05827,-113.13270,-112.98388,25,122
41.77002,41.71455,41.82550,-112.90948,-112.98388,-112.83511,25,123
41.75867,41.70320,41.81413,-112.76074,-112.83511,-112.68640,25,124
41.74711,41.69166,41.80256,-112.61206,-112.68640,-112.53776,25,125
41.73534,41.67990,41.79079,-112.46346,-112.53776,-112.38917,25,126
41.72338,41.66795,41.77881,-112.31488,-112.38917,-112.24063,25,127
41.71120,41.65578,41.76662,-112.16638,-112.24063,-112.09216,25,128
41.69882,41.64342,41.75423,-112.01794,-112.09216,-111.94376,25,129
41.68623,41.63084,41.74163,-111.86957,-111.94376,-111.79541,25,130
41.67344,41.61806,41.72882,-111.72125,-111.79541,-111.64713,25,131
41.66045,41.60508,41.71582,-111.57301,-111.64713,-111.49892,25,132
41.64724,41.59189,41.70260,-111.42484,-111.49892,-111.35077,25,133
41.63385,41.57851,41.68919,-111.27670,-111.35077,-111.20268,25,134
41.62022,41.56490,41.67556,-111.12866,-111.20268,-111.05466,25,135
41.60641,41.55111,41.66173,-110.98067,-111.05466,-110.90671,25,136
41.59241,41.53711,41.64771,-110.83275,-110.90671,-110.75883,25,137
41.57818,41.52290,41.63347,-110.68491,-110.75883,-110.61102,25,138
41.56376,41.50848,41.61903,-110.53712,-110.61102,-110.46327,25,139
41.54913,41.49387,41.60439,-110.38942,-110.46327,-110.31561,25,140
41.53429,41.47906,41.58954,-110.24179,-110.31561,-110.16801,25,141
41.51926,41.46403,41.57449,-110.09424,-110.16801,-110.02049,25,142
41.50401,41.44881,41.55923,-109.94675,-110.02049,-109.87305,25,143
41.48858,41.43338,41.54378,-109.79935,-109.87305,-109.72568,25,144
41.47293,41.41775,41.52811,-109.65201,-109.72568,-109.57838,25,145
41.45709,41.40192,41.51225,-109.50476,-109.57838,-109.43117,25,146
41.44104,41.38589,41.49619,-109.35757,-109.43117,-109.28403,25,147
41.42478,41.36965,41.47992,-109.21048,-109.28403,-109.13698,25,148
41.40832,41.35320,41.46344,-109.06348,-109.13698,-108.99001,25,149
41.39167,41.33657,41.44677,-108.91653,-108.99001,-108.84311,25,150
41.37481,41.31973,41.42990,-108.76968,-108.84311,-108.69630,25,151
41.35775,41.30268,41.41282,-108.62291,-108.69630,-108.54957,25,152
42.13083,42.07511,42.18657,-124.45865,-124.53378,-124.38350,26,46
42.13555,42.07982,42.19129,-124.30835,-124.38350,-124.23318,26,47
42.14005,42.08431,42.19579,-124.15802,-124.23318,-124.08284,26,48
42.14435,42.08860,42.20009,-124.00766,-124.08284,-123.93247,26,49
42.14843,42.09269,42.20418,-123.85728,-123.93247,-123.78209,26,50
42.15230,42.09655,42.20806,-123.70689,-123.78209,-123.63169,26,51
42.15597,42.10021,42.21173,-123.55649,-123.63169,-123.48127,26,52
42.15942,42.10366,42.21519,-123.40605,-123.48127,-123.33083,26,53
42.16268,42.10692,42.21844,-123.25562,-123.33083,-123.18037,26,54
42.16571,42.10995,42.22148,-123.10513,-123.18037,-123.02990,26,55
42.16854,42.11278,42.22431,-122.95467,-123.02990,-122.87942,26,56
42.17116,42.11539,42.22693,-122.80417,-122.87942,-122.72892,26,57
42.17357,42.11780,42.22934,-122.65367,-122.72892,-122.57841,26,58
42.17577,42.12000,42.23155,-122.50314,-122.57841,-122.42789,26,59
42.17776,42.12198,42.23354,-122.35263,-122.42789,-122.27736,26,60
42.17954,42.12377,42.23532,-122.20209,-122.27736,-122.12682,26,61
42.18111,42.12533,42.23689,-122.05154,-122.12682,-121.97627,26,62
42.18247,42.12669,42.23825,-121.90100,-121.97627,-121.82571,26,63
42.18362,42.12784,42.23941,-121.75043,-121.82571,-121.67516,26,64
42.18456,42.12878,42.24034,-121.59988,-121.67516,-121.52460,26,65
42.18529,42.12951,42.24108,-121.44931,-121.52460,-121.37402,26,66
42.18582,42.13003,42.24160,-121.29874,-121.37402,-121.22345,26,67
42.18612,42.13034,42.24191,-121.14816,-121.22345,-121.07288,26,68
42.18623,42.13044,42.24201,-120.99759,-121.07288,-120.92230,26,69
42.18611,42.13033,42.24190,-120.84702,-120.92230,-120.77173,26,70
42.18580,42.13001,42.24158,-120.69644,-120.77173,-120.62115,26,71
42.18527,42.12949,42.24106,-120.54587,-120.62115,-120.47058,26,72
42.18454,42.12876,42.24032,-120.39529,-120.47058,-120.32001,26,73
42.18359,42.12781,42.23937,-120.24474,-120.32001,-120.16946,26,74
42.18243,42.12665,42.23821,-120.09418,-120.16946,-120.01891,26,75
42.18106,42.12528,42.23685,-119.94363,-120.01891,-119.86836,26,76
42.17948,42.12371,42.23526,-119.79309,-119.86836,-119.71782,26,77
42.17770,42.12192,42.23348,-119.64255,-119.71782,-119.56728,26,78
42.17571,42.11993,42.23148,-119.49202,-119.56728,-119.41676,26,79
42.17350,42.11773,42.22928,-119.34151,-119.41676,-119.26626,26,80
42.17109,42.11532,42.22685,-119.19101,-119.26626,-119.11576,26,81
42.16845,42.11268,42.22422,-119.04051,-119.11576,-118.96527,26,82
42.16562,42.10986,42.22139,-118.89003,-118.96527,-118.81480,26,83
42.16258,42.10682,42.21834,-118.73956,-118.81480,-118.66434,26,84
42.15932,42.10357,42.21509,-118.58913,-118.66434,-118.51391,26,85
42.15586,42.10011,42.21162,-118.43869,-118.51391,-118.36349,26,86
42.15219,42.09644,42.20794,-118.28828,-118.36349,-118.21309,26,87
42.14830,42.09256,42.20405,-118.13789,-118.21309,-118.06271,26,88
42.14421,42.08847,42.19996,-117.98752,-118.06271,-117.91235,26,89
42.13992,42.08418,42.19565,-117.83717,-117.91235,-117.76201,26,90
42.13540,42.07967,42.19114,-117.68684,-117.76201,-117.61169,26,91
42.13068,42.07495,42.18641,-117.53653,-117.61169,-117.46140,26,92
42.12575,42.07003,42.18148,-117.38626,-117.46140,-117.31113,26,93
42.12062,42.06490,42.17634,-117.23599,-117.31113,-117.16088,26,94
42.11526,42.05955,42.17098,-117.08577,-117.16088,-117.01067,26,95
42.10971,42.05400,42.16542,-116.93558,-117.01067,-116.86049,26,96
42.10394,42.04824,42.15965,-116.78540,-116.86049,-116.71033,26,97
42.09797,42.04227,42.15367,-116.63525,-116.71033,-116.56020,26,98
42.09179,42.03610,42.14748,-116.48514,-116.56020,-116.41010,26,99
42.08540,42.02972,42.14109,-116.33507,-116.41010,-116.26005,26,100
42.07879,42.02312,42.13448,-116.18503,-116.26005,-116.11002,26,101
42.07199,42.01632,42.12767,-116.03500,-116.11002,-115.96001,26,102
42.06497,42.00931,42.12064,-115.88503,-115.96001,-115.81005,26,103
42.05774,42.00209,42.11340,-115.73508,-115.81005,-115.66013,26,104
42.05031,41.99466,42.10596,-115.58517,-115.66013,-115.51024,26,105
42.04267,41.98703,42.09832,-115.43530,-115.51024,-115.36040,26,106
42.03482,41.97919,42.09046,-115.28549,-115.36040,-115.21059,26,107
42.02676,41.97113,42.08239,-115.13570,-115.21059,-115.06082,26,108
42.01850,41.96288,42.07412,-114.98595,-115.06082,-114.91109,26,109
42.01002,41.95441,42.06563,-114.83624,-114.91109,-114.76141,26,110
42.00134,41.94574,42.05694,-114.68658,-114.76141,-114.61177,26,111
41.99244,41.93685,42.04804,-114.53696,-114.61177,-114.46217,26,112
41.98335,41.92777,42.03894,-114.38739,-114.46217,-114.31262,26,113
41.97404,41.91847,42.02962,-114.23785,-114.31262,-114.16312,26,114
41.96453,41.90897,42.02010,-114.08838,-114.16312,-114.01366,26,115
41.95481,41.89926,42.01037,-113.93895,-114.01366,-113.86426,26,116
41.94488,41.88934,42.00043,-113.78957,-113.86426,-113.71490,26,117
41.93474,41.87922,41.99028,-113.64023,-113.71490,-113.56560,26,118
41.92441,41.86889,41.97993,-113.49097,-113.56560,-113.41635,26,119
41.91386,41.85835,41.96937,-113.34174,-113.41635,-113.26715,26,120
41.90311,41.84760,41.95861,-113.19257,-113.26715,-113.11800,26,121
41.89214,41.83665,41.94764,-113.04343,-113.11800,-112.96890,26,122
41.88097,41.82550,41.93646,-112.89438,-112.96890,-112.81987,26,123
41.86960,41.81413,41.92507,-112.74536,-112.81987,-112.67088,26,124
41.85802,41.80256,41.91348,-112.59641,-112.67088,-112.52196,26,125
41.84623,41.79079,41.90168,-112.44751,-112.52196,-112.37310,26,126
41.83424,41.77881,41.88968,-112.29869,-112.37310,-112.22430,26,127
41.82204,41.76662,41.87747,-112.14992,-112.22430,-112.07556,26,128
41.80964,41.75423,41.86505,-112.00121,-112.07556,-111.92688,26,129
41.79703,41.74163,41.85242,-111.85255,-111.92688,-111.77826,26,130
41.78421,41.72882,41.83959,-111.70396,-111.77826,-111.62971,26,131
41.77119,41.71582,41.82656,-111.55545,-111.62971,-111.48122,26,132
41.75797,41.70260,41.81332,-111.40698,-111.48122,-111.33279,26,133
41.74453,41.68919,41.79988,-111.25861,-111.33279,-111.18444,26,134
41.73090,41.67556,41.78624,-111.11028,-111.18444,-111.03615,26,135
41.71705,41.66173,41.77238,-110.96202,-111.03615,-110.88793,26,136
41.70301,41.64771,41.75831,-110.81384,-110.88793,-110.73978,26,137
41.68876,41.63347,41.74405,-110.66571,-110.73978,-110.59169,26,138
41.67430,41.61903,41.72958,-110.51767,-110.59169,-110.44369,26,139
41.65965,41.60439,41.71491,-110.36971,-110.44369,-110.29575,26,140
41.64478,41.58954,41.70003,-110.22180,-110.29575,-110.14789,26,141
41.62971,41.57449,41.68495,-110.07397,-110.14789,-110.00011,26,142
41.61445,41.55923,41.66967,-109.92624,-110.00011,-109.85240,26,143
41.59897,41.54378,41.65418,-109.77856,-109.85240,-109.70476,26,144
41.58329,41.52811,41.63849,-109.63095,-109.70476,-109.55719,26,145
41.56742,41.51225,41.62259,-109.48343,-109.55719,-109.40971,26,146
41.55134,41.49619,41.60650,-109.33600,-109.40971,-109.26231,26,147
41.53506,41.47992,41.59020,-109.18863,-109.26231,-109.11499,26,148
41.51857,41.46344,41.57369,-109.04135,-109.11499,-108.96775,26,149
41.50188,41.44677,41.55699,-108.89415,-108.96775,-108.82059,26,150
41.48499,41.42990,41.54008,-108.74704,-108.82059,-108.67352,26,151
41.46790,41.41282,41.52296,-108.60001,-108.67352,-108.52653,26,152
42.24231,42.18657,42.29804,-124.46515,-124.54044,-124.38986,27,46
42.24702,42.19129,42.30277,-124.31458,-124.38986,-124.23927,27,47
42.25153,42.19579,42.30728,-124.16396,-124.23927,-124.08864,27,48
42.25584,42.20009,42.31159,-124.01332,-124.08864,-123.93800,27,49
42.25993,42.20418,42.31569,-123.86267,-123.93800,-123.78733,27,50
42.26381,42.20806,42.31957,-123.71199,-123.78733,-123.63664,27,51
42.26749,42.21173,42.32325,-123.56129,-123.63664,-123.48594,27,52
42.27095,42.21519,42.32672,-123.41058,-123.48594,-123.33522,27,53
42.27420,42.21844,42.32998,-123.25986,-123.33522,-123.18448,27,54
42.27725,42.22148,42.33302,-123.10910,-123.18448,-123.03372,27,55
42.28008,42.22431,42.33586,-122.95834,-123.03372,-122.88296,27,56
42.28271,42.22693,42.33849,-122.80757,-122.88296,-122.73218,27,57
42.28511,42.22934,42.34090,-122.65678,-122.73218,-122.58138,27,58
42.28733,42.23155,42.34311,-122.50598,-122.58138,-122.43058,27,59
42.28932,42.23354,42.34511,-122.35518,-122.43058,-122.27976,27,60
42.29110,42.23532,42.34688,-122.20435,-122.27976,-122.12894,27,61
42.29267,42.23689,42.34846,-122.05353,-122.12894,-121.97811,27,62
